Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Changes in Inventories,1959-06-30T00:00:00,33.118,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1959-09-30T00:00:00,3.92,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1959-12-31T00:00:00,19.404,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1960-03-31T00:00:00,48.436,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1960-06-30T00:00:00,13.84,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1960-09-30T00:00:00,19.572,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1960-12-31T00:00:00,-22.782,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1961-03-31T00:00:00,-10.386,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1961-06-30T00:00:00,8.962,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1961-09-30T00:00:00,29.74,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1961-12-31T00:00:00,24.675,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1962-03-31T00:00:00,38.993,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1962-06-30T00:00:00,24.493,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1962-09-30T00:00:00,28.725,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1962-12-31T00:00:00,17.055,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1963-03-31T00:00:00,33.543,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1963-06-30T00:00:00,22.12,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1963-09-30T00:00:00,26.255,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1963-12-31T00:00:00,19.18,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1964-03-31T00:00:00,20.471,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1964-06-30T00:00:00,19.642,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1964-09-30T00:00:00,23.536,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1964-12-31T00:00:00,22.509,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1965-03-31T00:00:00,51.575,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1965-06-30T00:00:00,37.157,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1965-09-30T00:00:00,41.846,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1965-12-31T00:00:00,33.654,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1966-03-31T00:00:00,58.962,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1966-06-30T00:00:00,56.666,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1966-09-30T00:00:00,50.369,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1966-12-31T00:00:00,69.319,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1967-03-31T00:00:00,64.874,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1967-06-30T00:00:00,28.499,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1967-09-30T00:00:00,38.402,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1967-12-31T00:00:00,37.36,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1968-03-31T00:00:00,34.133,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1968-06-30T00:00:00,59.786,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1968-09-30T00:00:00,32.636,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1968-12-31T00:00:00,27.116,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1969-03-31T00:00:00,45.46,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1969-06-30T00:00:00,37.989,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1969-09-30T00:00:00,43.899,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1969-12-31T00:00:00,23.776,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1970-03-31T00:00:00,4.328,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1970-06-30T00:00:00,20.148,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1970-09-30T00:00:00,20.25,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1970-12-31T00:00:00,-16.829,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1971-03-31T00:00:00,47.696,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1971-06-30T00:00:00,40.589,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1971-09-30T00:00:00,38.579,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1971-12-31T00:00:00,-2.228,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1972-03-31T00:00:00,13.935,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1972-06-30T00:00:00,45.638,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1972-09-30T00:00:00,48.838,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1972-12-31T00:00:00,19.615,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1973-03-31T00:00:00,32.168,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1973-06-30T00:00:00,62.868,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1973-09-30T00:00:00,29.975,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1973-12-31T00:00:00,69.558,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1974-03-31T00:00:00,33.922,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1974-06-30T00:00:00,44.484,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1974-09-30T00:00:00,14.232,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1974-12-31T00:00:00,52.492,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1975-03-31T00:00:00,-21.151,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1975-06-30T00:00:00,-37.094,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1975-09-30T00:00:00,-5.93,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1975-12-31T00:00:00,0.387,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1976-03-31T00:00:00,39.195,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1976-06-30T00:00:00,58.961,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1976-09-30T00:00:00,53.269,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1976-12-31T00:00:00,19.461,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1977-03-31T00:00:00,33.147,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1977-06-30T00:00:00,49.461,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1977-09-30T00:00:00,86.816,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1977-12-31T00:00:00,45.665,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1978-03-31T00:00:00,54.392,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1978-06-30T00:00:00,53.511,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1978-09-30T00:00:00,54.536,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1978-12-31T00:00:00,64.839,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1979-03-31T00:00:00,49.046,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1979-06-30T00:00:00,55.49,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1979-09-30T00:00:00,20.445,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1979-12-31T00:00:00,14.701,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1980-03-31T00:00:00,16.25,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1980-06-30T00:00:00,13.872,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1980-09-30T00:00:00,-59.914,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1980-12-31T00:00:00,-16.997,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1981-03-31T00:00:00,69.238,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1981-06-30T00:00:00,17.351,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1981-09-30T00:00:00,71.443,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1981-12-31T00:00:00,36.32,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1982-03-31T00:00:00,-34.131,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1982-06-30T00:00:00,-6.705,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1982-09-30T00:00:00,7.453,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1982-12-31T00:00:00,-65.093,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1983-03-31T00:00:00,-60.654,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1983-06-30T00:00:00,-9.54,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1983-09-30T00:00:00,-3.299,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1983-12-31T00:00:00,34.462,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1984-03-31T00:00:00,109.746,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1984-06-30T00:00:00,103.174,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1984-09-30T00:00:00,107.716,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1984-12-31T00:00:00,67.827,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1985-03-31T00:00:00,20.964,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1985-06-30T00:00:00,30.728,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1985-09-30T00:00:00,25.833,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1985-12-31T00:00:00,47.518,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1986-03-31T00:00:00,42.151,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1986-06-30T00:00:00,20.508,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1986-09-30T00:00:00,-11.777,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1986-12-31T00:00:00,-9.977,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1987-03-31T00:00:00,45.442,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1987-06-30T00:00:00,25.481,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1987-09-30T00:00:00,-2.196,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1987-12-31T00:00:00,95.725,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1988-03-31T00:00:00,21.045,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1988-06-30T00:00:00,29.197,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1988-09-30T00:00:00,24.293,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1988-12-31T00:00:00,33.371,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1989-03-31T00:00:00,65.96,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1989-06-30T00:00:00,50.515,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1989-09-30T00:00:00,13.959,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1989-12-31T00:00:00,20.258,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1990-03-31T00:00:00,18.585,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1990-06-30T00:00:00,46.55,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1990-09-30T00:00:00,30.476,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1990-12-31T00:00:00,-14.323,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1991-03-31T00:00:00,-22.629,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1991-06-30T00:00:00,-26.846,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1991-09-30T00:00:00,1.133,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1991-12-31T00:00:00,39.445,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1992-03-31T00:00:00,2.985,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1992-06-30T00:00:00,28.683,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1992-09-30T00:00:00,26.307,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1992-12-31T00:00:00,30.178,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1993-03-31T00:00:00,52.093,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1993-06-30T00:00:00,35.149,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1993-09-30T00:00:00,2.328,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1993-12-31T00:00:00,19.545,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1994-03-31T00:00:00,61.934,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1994-06-30T00:00:00,111.808,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1994-09-30T00:00:00,69.811,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1994-12-31T00:00:00,98.103,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1995-03-31T00:00:00,82.042,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1995-06-30T00:00:00,46.814,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1995-09-30T00:00:00,10.647,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1995-12-31T00:00:00,17.123,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1996-03-31T00:00:00,2.307,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1996-06-30T00:00:00,33.592,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1996-09-30T00:00:00,74.191,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1996-12-31T00:00:00,43.244,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1997-03-31T00:00:00,35.64,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1997-06-30T00:00:00,140.404,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1997-09-30T00:00:00,93.072,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1997-12-31T00:00:00,99.287,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1998-03-31T00:00:00,151.744,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1998-06-30T00:00:00,55.301,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1998-09-30T00:00:00,69.982,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1998-12-31T00:00:00,81.947,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1999-03-31T00:00:00,113.307,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1999-06-30T00:00:00,48.463,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1999-09-30T00:00:00,60.068,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,1999-12-31T00:00:00,114.34,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2000-03-31T00:00:00,20.031,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2000-06-30T00:00:00,117.982,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2000-09-30T00:00:00,84.692,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2000-12-31T00:00:00,77.396,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2001-03-31T00:00:00,-41.56,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2001-06-30T00:00:00,0.135,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2001-09-30T00:00:00,-43.518,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2001-12-31T00:00:00,-111.609,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2002-03-31T00:00:00,-6.151,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2002-06-30T00:00:00,32.416,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2002-09-30T00:00:00,26.563,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2002-12-31T00:00:00,39.749,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2003-03-31T00:00:00,41.275,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2003-06-30T00:00:00,-9.38,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2003-09-30T00:00:00,3.437,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2003-12-31T00:00:00,45.183,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2004-03-31T00:00:00,55.562,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2004-06-30T00:00:00,92.005,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2004-09-30T00:00:00,80.645,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2004-12-31T00:00:00,87.941,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2005-03-31T00:00:00,121.598,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2005-06-30T00:00:00,30.068,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2005-09-30T00:00:00,15.581,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2005-12-31T00:00:00,101.02,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2006-03-31T00:00:00,94.172,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2006-06-30T00:00:00,95.203,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2006-09-30T00:00:00,95.318,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
United States,Changes in Inventories,2006-12-31T00:00:00,54.763,Quarterly,UNITEDSTACHAININV,2023-11-29T14:06:00
