Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Government Spending,1956-06-30T00:00:00,1045.932,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1956-09-30T00:00:00,1036.749,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1956-12-31T00:00:00,1063.129,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1957-03-31T00:00:00,1085.921,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1957-06-30T00:00:00,1080.303,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1957-09-30T00:00:00,1089.494,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1957-12-31T00:00:00,1107.405,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1958-03-31T00:00:00,1097.821,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1958-06-30T00:00:00,1125.194,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1958-09-30T00:00:00,1131.649,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1958-12-31T00:00:00,1154.467,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1959-03-31T00:00:00,1142.671,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1959-06-30T00:00:00,1156.74,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1959-09-30T00:00:00,1166.589,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1959-12-31T00:00:00,1157.052,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1960-03-31T00:00:00,1137.363,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1960-06-30T00:00:00,1150.17,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1960-09-30T00:00:00,1178.324,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1960-12-31T00:00:00,1186.511,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1961-03-31T00:00:00,1204.136,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1961-06-30T00:00:00,1207.172,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1961-09-30T00:00:00,1232.997,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1961-12-31T00:00:00,1260.059,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1962-03-31T00:00:00,1284.377,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1962-06-30T00:00:00,1290.924,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1962-09-30T00:00:00,1320.783,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1962-12-31T00:00:00,1329.937,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1963-03-31T00:00:00,1311.923,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1963-06-30T00:00:00,1312.902,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1963-09-30T00:00:00,1371.177,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1963-12-31T00:00:00,1357.005,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1964-03-31T00:00:00,1361.263,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1964-06-30T00:00:00,1373.511,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1964-09-30T00:00:00,1375.153,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1964-12-31T00:00:00,1374.59,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1965-03-31T00:00:00,1373.018,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1965-06-30T00:00:00,1389.271,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1965-09-30T00:00:00,1435.36,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1965-12-31T00:00:00,1462.544,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1966-03-31T00:00:00,1489.775,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1966-06-30T00:00:00,1517.912,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1966-09-30T00:00:00,1559.275,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1966-12-31T00:00:00,1586.198,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1967-03-31T00:00:00,1653.233,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1967-06-30T00:00:00,1646.377,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1967-09-30T00:00:00,1664.669,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1967-12-31T00:00:00,1677.307,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1968-03-31T00:00:00,1707.281,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1968-06-30T00:00:00,1716.107,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1968-09-30T00:00:00,1721.216,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1968-12-31T00:00:00,1722.739,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1969-03-31T00:00:00,1726.594,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1969-06-30T00:00:00,1721.163,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1969-09-30T00:00:00,1724.612,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1969-12-31T00:00:00,1701.376,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1970-03-31T00:00:00,1693.165,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1970-06-30T00:00:00,1673.464,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1970-09-30T00:00:00,1680.531,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1970-12-31T00:00:00,1681.319,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1971-03-31T00:00:00,1656.742,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1971-06-30T00:00:00,1652.914,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1971-09-30T00:00:00,1652.012,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1971-12-31T00:00:00,1640.336,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1972-03-31T00:00:00,1649.269,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1972-06-30T00:00:00,1655.872,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1972-09-30T00:00:00,1624.317,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1972-12-31T00:00:00,1637.754,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1973-03-31T00:00:00,1651.865,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1973-06-30T00:00:00,1640.23,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1973-09-30T00:00:00,1620.936,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1973-12-31T00:00:00,1633.097,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1974-03-31T00:00:00,1662.599,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1974-06-30T00:00:00,1670.929,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1974-09-30T00:00:00,1674.253,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1974-12-31T00:00:00,1682.266,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1975-03-31T00:00:00,1700.574,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1975-06-30T00:00:00,1686.211,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1975-09-30T00:00:00,1717.716,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1975-12-31T00:00:00,1732.769,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1976-03-31T00:00:00,1735.49,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1976-06-30T00:00:00,1716.171,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1976-09-30T00:00:00,1711.14,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1976-12-31T00:00:00,1710.087,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1977-03-31T00:00:00,1724.629,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1977-06-30T00:00:00,1740.413,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1977-09-30T00:00:00,1747.409,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1977-12-31T00:00:00,1743.244,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1978-03-31T00:00:00,1743.682,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1978-06-30T00:00:00,1787.41,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1978-09-30T00:00:00,1803.917,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1978-12-31T00:00:00,1820.148,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1979-03-31T00:00:00,1802.151,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1979-06-30T00:00:00,1819.707,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1979-09-30T00:00:00,1825.02,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1979-12-31T00:00:00,1837.039,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1980-03-31T00:00:00,1864.003,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1980-06-30T00:00:00,1867.666,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1980-09-30T00:00:00,1842.245,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1980-12-31T00:00:00,1841.838,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1981-03-31T00:00:00,1866.472,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1981-06-30T00:00:00,1870.062,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1981-09-30T00:00:00,1863.621,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1981-12-31T00:00:00,1887.304,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1982-03-31T00:00:00,1885.192,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1982-06-30T00:00:00,1892.356,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1982-09-30T00:00:00,1907.531,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1982-12-31T00:00:00,1936.943,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1983-03-31T00:00:00,1955.554,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1983-06-30T00:00:00,1971.659,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1983-09-30T00:00:00,2005.68,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1983-12-31T00:00:00,1973.58,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1984-03-31T00:00:00,1994.498,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1984-06-30T00:00:00,2037.823,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1984-09-30T00:00:00,2054.317,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1984-12-31T00:00:00,2097.444,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1985-03-31T00:00:00,2120.284,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1985-06-30T00:00:00,2167.338,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1985-09-30T00:00:00,2216.743,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1985-12-31T00:00:00,2225.878,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1986-03-31T00:00:00,2243.464,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1986-06-30T00:00:00,2290.227,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1986-09-30T00:00:00,2340.115,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1986-12-31T00:00:00,2330.449,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1987-03-31T00:00:00,2344.118,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1987-06-30T00:00:00,2362.291,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1987-09-30T00:00:00,2364.769,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1987-12-31T00:00:00,2400.223,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1988-03-31T00:00:00,2380.198,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1988-06-30T00:00:00,2387.303,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1988-09-30T00:00:00,2387.578,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1988-12-31T00:00:00,2433.9,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1989-03-31T00:00:00,2423.185,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1989-06-30T00:00:00,2460.441,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1989-09-30T00:00:00,2482.562,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1989-12-31T00:00:00,2495.007,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1990-03-31T00:00:00,2534.913,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1990-06-30T00:00:00,2538.916,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1990-09-30T00:00:00,2542.963,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1990-12-31T00:00:00,2559.964,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1991-03-31T00:00:00,2575.22,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1991-06-30T00:00:00,2585.693,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1991-09-30T00:00:00,2578.454,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1991-12-31T00:00:00,2559.584,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1992-03-31T00:00:00,2582.28,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1992-06-30T00:00:00,2577.285,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1992-09-30T00:00:00,2593.701,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1992-12-31T00:00:00,2593.4,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1993-03-31T00:00:00,2561.222,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1993-06-30T00:00:00,2561.456,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1993-09-30T00:00:00,2565.1,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1993-12-31T00:00:00,2574.165,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1994-03-31T00:00:00,2542.324,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1994-06-30T00:00:00,2554.916,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1994-09-30T00:00:00,2597.991,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1994-12-31T00:00:00,2575.394,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1995-03-31T00:00:00,2584.415,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1995-06-30T00:00:00,2593.101,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1995-09-30T00:00:00,2586.304,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1995-12-31T00:00:00,2559.248,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1996-03-31T00:00:00,2576.137,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1996-06-30T00:00:00,2608.232,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1996-09-30T00:00:00,2608.223,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1996-12-31T00:00:00,2626.227,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1997-03-31T00:00:00,2612.572,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1997-06-30T00:00:00,2646.418,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1997-09-30T00:00:00,2658.663,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1997-12-31T00:00:00,2672.005,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1998-03-31T00:00:00,2662.448,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1998-06-30T00:00:00,2709.053,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1998-09-30T00:00:00,2729.468,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1998-12-31T00:00:00,2745.584,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1999-03-31T00:00:00,2765.048,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1999-06-30T00:00:00,2775.035,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1999-09-30T00:00:00,2808.44,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,1999-12-31T00:00:00,2852.137,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2000-03-31T00:00:00,2831.903,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2000-06-30T00:00:00,2859.814,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2000-09-30T00:00:00,2847.75,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2000-12-31T00:00:00,2865.194,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2001-03-31T00:00:00,2909.984,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2001-06-30T00:00:00,2960.454,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2001-09-30T00:00:00,2957.571,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2001-12-31T00:00:00,3006.637,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2002-03-31T00:00:00,3059.334,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2002-06-30T00:00:00,3082.755,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2002-09-30T00:00:00,3098.595,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2002-12-31T00:00:00,3121.374,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2003-03-31T00:00:00,3124.051,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2003-06-30T00:00:00,3152.71,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2003-09-30T00:00:00,3159.86,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2003-12-31T00:00:00,3178.923,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2004-03-31T00:00:00,3193.302,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2004-06-30T00:00:00,3201.827,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2004-09-30T00:00:00,3207.809,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2004-12-31T00:00:00,3205.846,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2005-03-31T00:00:00,3221.699,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2005-06-30T00:00:00,3219.797,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2005-09-30T00:00:00,3230.377,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2005-12-31T00:00:00,3232.898,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2006-03-31T00:00:00,3273.905,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2006-06-30T00:00:00,3272.721,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2006-09-30T00:00:00,3267.713,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
United States,Government Spending,2006-12-31T00:00:00,3294.635,Quarterly,UNITEDSTAGOVSPE,2023-09-28T13:14:00
