,USD,Effective Federal Funds Rate,Government Bond 10Y,Interbank Rate,Interest Rate,Stock Market,Auto Exports,Average House Prices,Balance of Trade,Bank Lending Rate,Building Permits,Building Permits MoM,Business Inventories,Capacity Utilization,Capital Flows,Car Production,Car Registrations,Case Shiller Home Price Index,Case Shiller Home Price Index MoM,Case Shiller Home Price Index YoY,CFNAI Employment Index,CFNAI Personal Consumption and Housing Index,CFNAI Production Index,CFNAI Sales Orders and Inventories Index,Chain Store Sales,Challenger Job Cuts,Chicago Fed National Activity Index,Coincident Index,Composite Leading Indicator,Construction Spending,Consumer Confidence,Consumer Credit,Consumer Price Index CPI,Core Consumer Prices,Core Inflation Rate,Core Inflation Rate MoM,Core PCE Price Index,Core PCE Price Index Annual Change,Core PCE Price Index MoM,CPI Core Core,CPI Housing Utilities,CPI Median,CPI seasonally adjusted,CPI Transportation,CPI Trimmed-Mean,Crude Oil Production,Dallas Fed Manufacturing Employment Index,Dallas Fed Manufacturing Index,Dallas Fed Manufacturing New Orders Index,Dallas Fed Manufacturing Prices Paid Index,Dallas Fed Manufacturing Production Index,Dallas Fed Manufacturing Shipments Index,Disposable Personal Income,Durable Goods Orders,Durable Goods Orders Ex Defense,Durable Goods Orders Ex Transportation,Economic Optimism Index,Employed Persons,Employment Rate,Energy Inflation,Existing Home Sales,Existing Home Sales MoM,Exports,Export Prices,Export Prices MoM,Export Prices YoY,Factory Orders,Factory Orders Ex Transportation,Fiscal Expenditure,Food Inflation,Foreign Bond Investment,Foreign Exchange Reserves,Full Time Employment,Gasoline Prices,Goods Trade Balance,Government Budget Value,Government Debt,Government Payrolls,Government Revenues,House Price Index MoM,House Price Index YoY,Housing Index,Housing Starts,Housing Starts MoM,Housing Starts Multi Family,Housing Starts Single Family,Imports,Import Prices,Import Prices MoM,Import Prices YoY,Industrial Production,Industrial Production Mom,Inflation Rate,Inflation Rate MoM,Job Layoffs and Discharges,Job Offers,Job Quits,Job Quits Rate,Job Vacancies,Kansas Fed Composite Index,Kansas Fed Employment Index,Kansas Fed Manufacturing Index,Kansas Fed New Orders Index,Kansas Fed Prices Paid Index,Kansas Fed Shipments Index,Labor Force Participation Rate,Leading Economic Index,Loans to Private Sector,Long Term Unemployment Rate,Manufacturing Payrolls,Manufacturing Production,Manufacturing Production MoM,Michigan 5 Year Inflation Expectations,Michigan Consumer Expectations,Michigan Current Economic Conditions,Michigan Inflation Expectations,Mining Production,Money Supply M0,Money Supply M1,Money Supply M2,Nahb Housing Market Index,National Home Price Index,Net Long-term TIC Flows,New Home Sales,New Home Sales MoM,New Orders,NFIB Business Optimism Index,Nonfarm Payrolls Private,Non Defense Capital Goods Orders Ex Aircraft,Non Farm Payrolls,NY Empire State Employment Index,NY Empire State Manufacturing Index,NY Empire State New Orders Index,NY Empire State Prices Paid Index,NY Empire State Shipments Index,Oil Exports,Part Time Employment,PCE Price Index,PCE Price Index Annual Change,PCE Price Index Monthly Change,Pending Home Sales,Pending Home Sales MoM,Personal Income,Personal Savings,Personal Spending,Philadelphia Fed Manufacturing Index,Philly Fed Business Conditions,Philly Fed CAPEX Index,Philly Fed Employment,Philly Fed New Orders,Philly Fed Prices Paid,Private Sector Credit,Producer Prices Change,Proxy Funds Rate,Rent Inflation,Retail Inventories Ex Autos,Retail Sales Ex Autos,Retail Sales Ex Gas and Autos MoM,Retail Sales MoM,Retail Sales YoY,Richmond Fed Manufacturing Index,Richmond Fed Manufacturing Shipments,Richmond Fed Services Index,Services Inflation,Single Family Home Prices,Steel Production,Total Housing Inventory,Total Vehicle Sales,Tourism Revenues,Tourist Arrivals,U6 Unemployment Rate,Unemployed Persons,Unemployment Rate,Used Car Prices MoM,Used Car Prices YoY,Wages,Wages in Manufacturing,Wholesale Inventories,Youth Unemployment Rate,Bankruptcies,Changes in Inventories,Consumer Spending,Core PCE Prices QoQ,Corporate Profits,Credit Card Accounts,Current Account,Current Account Goods,Current Account Services,Debt Balance Auto Loans,Debt Balance Credit Cards,Debt Balance Mortgages,Debt Balance Student Loans,Debt Balance Total,Employment Cost Index,Employment Cost Index Benefits,Employment Cost Index Wages,External Debt,Foreign Direct Investment,GDP Annual Growth Rate,GDP Constant Prices,GDP Deflator,GDP from Agriculture,GDP from Construction,GDP from Manufacturing,GDP from Mining,GDP from Public Administration,GDP from Services,GDP from Transport,GDP from Utilities,GDP Growth Rate,GDP Sales QoQ,Gold Reserves,Government Spending,Gross Fixed Capital Formation,Gross National Product,Home Ownership Rate,Households Debt to GDP,Labour Costs,Mortgage Originations,Nonfarm Productivity QoQ,PCE Prices QoQ,Price to Rent Ratio,Productivity,Real Consumer Spending,Residential Property Prices,Terms of Trade,Unit Labour Costs QoQ,Asylum Applications,CO2 Emissions,Corporate Tax Rate,Corruption Index,Corruption Rank,Currency,Current Account to GDP,Full Year GDP Growth,GDP,GDP per Capita,GDP per Capita PPP,Government Budget,Government Debt to GDP,Government Spending to GDP,Hospitals,Hospital Beds,Medical Doctors,Military Expenditure,Minimum Wages,Nurses,Personal Income Tax Rate,Population,Precipitation,Private Debt to GDP,Retirement Age Men,Retirement Age Women,Temperature,Terrorism Index,Weapons Sales,DBSCAN_Cluster_Without_USD
USD,1.0,-0.6659286357700923,-0.8713745903720986,-0.7263489153732374,-0.6530375440455026,0.7121949494809262,0.4072571873899827,0.5873617178053199,0.003219617345005476,-0.6616928542532882,-0.058809075334525646,0.21947726684332816,0.15141648514009323,-0.21716494093019897,0.035499517735788966,-0.10952481192745815,-0.6111503284576372,0.3712215455984963,0.38859816172638095,0.3245196094226614,0.0463754715001484,0.038152462142578364,0.07583522432175134,0.10723796890580854,-0.6439643427143005,0.01776146826829608,0.06712056186740778,0.6972705818975684,-0.08173005455460261,0.2579254444705299,0.008926349525197937,0.1961928689292458,0.8639527790586092,0.8368474553858846,-0.01430269324612536,0.15708284791762744,0.84661534174194,0.037897929604694694,0.20243132911970502,-0.16208311240602818,0.8095472110474476,-0.24691064081808506,0.8636315393682966,0.7435484961267801,-0.1432552048892964,0.7004660322926624,0.20633814629750377,0.10747794659539961,0.11168339527863332,0.1892137082642604,0.0958087360647075,0.08442410463204328,0.8238308520156289,0.08456571056200046,0.10893460556730099,0.15913193868110953,0.18237969735137072,0.2805851900521817,-0.7751024036313248,-0.015405718768121506,-0.041242941596388465,0.06081550145455973,0.7627152338784525,0.7789962949807467,0.22600283633518514,0.1353377558488374,0.13197567417478528,0.18572341594109934,0.6663233400424442,-0.03787929289992807,-0.23931902456845017,0.13060939135099195,0.25810264419855666,0.12779285847116315,-0.39978383488187275,-0.47047507863894034,0.873481055397577,-0.16780659093282108,0.5005138933899265,0.4771030287856354,0.3928376745241703,0.5623709403110505,-0.11192419541817666,0.19411813959963983,0.32414772106642614,-0.22709815371517944,0.7210265923971041,0.5048913831929589,0.14900755005937483,0.00999353200698129,0.06911552854556366,0.0695323710785759,-0.016656096275001465,0.1416106865500379,0.06547325442271844,0.536515358163377,0.24789332107455372,0.1857773237598215,0.535348258918782,0.2079344014894932,0.2195717655472219,0.10355273474442646,0.06837259054325807,0.14603049431062312,0.11986165303741975,-0.8582916164401084,0.31069998873403293,0.7190119490111996,0.29598406512718106,0.11331659993981352,0.104228756289503,0.07400337148683661,-0.4723702510899589,0.08326392574154665,-0.07173962864134496,-0.00762280863730825,-0.09305844140950112,0.8534261466373835,0.700119414470252,0.827402012120864,0.40396221768570256,0.4815839959938738,-0.015710207777122225,-0.22670990432976199,0.18436124472262305,0.44349794259042863,0.13995616165423483,0.0029229972282069096,0.12456951341663422,-0.006227084350507168,0.1166990987798115,-0.044840042393496884,-0.06342293629392995,0.137042184186541,-0.1368933570867053,0.6609372667735064,0.09090342459346124,0.8656836378611628,0.003449074462653324,0.09837879898404987,0.26741714487758855,0.07184005060637898,0.06653697717663552,0.6697585767992555,0.07631468913531059,0.33259460112497125,0.5765798648738156,0.4631752747234457,0.3476380260456079,0.30838144784373317,0.20224358275669596,0.78855564676359,-0.01864140740534152,-0.5853260359055091,-0.13882850637834554,0.256937884895434,0.1265827280409038,0.11569909620008435,0.13994255921680482,0.33869858185940394,0.35894224547494,0.28346508696204553,0.05323936796209991,-0.3835393079716839,0.5168144527636187,-0.20065194877262776,-0.7236837154716326,0.01976826384124465,-0.06838864556778437,-0.338718003759585,0.2422994277849569,0.2828604652411428,0.23909570665638705,0.20428238770844256,0.42010365633975444,0.8662556039223126,0.8626334032824237,0.16993108322906622,0.1268227077278727,-0.21957202318346486,-0.044034893289633247,0.7502165296000084,0.25139985810510773,0.8238512311314478,0.16639144826309674,0.14687839593886962,-0.41434809022231633,0.7427012396692118,0.6386962469302718,-0.018076188340990968,0.6209010279473689,0.8356332022684205,0.7178193500151661,-0.04728601506960796,-0.2665681787356753,0.10238788757155,0.8683625750717456,0.634239201342489,0.08574621320412192,0.7447527101269678,0.8479081871301025,-0.14342152823877535,0.2127819377707337,0.5141590295505932,0.02022731757454021,0.6979533374414753,0.7604955791728021,0.6518612808792944,0.8803205904275189,0.04211911707119651,0.04348005678746641,-0.2592670170971137,0.6691287455150006,0.5822997708061673,0.7531632990423812,-0.557151531177686,-0.6769929045616165,0.7452196521753511,0.3834308365955615,0.06398539083068215,0.18104901457928405,-0.1953362863482801,0.9006201633000926,0.07233587868426408,0.3568736998441468,0.47698151192963484,0.15060671293953823,0.5659359285878297,-0.8344622594085062,-0.6472953871440641,-0.7091803740796048,0.6868684079201782,0.3524586509142884,0.64344851072262,0.08941665615197184,0.7951193670801766,0.6645744586891033,0.6645745211943329,-0.6906794093507342,0.9242237313341682,0.6526156170890767,-0.5135200516590405,-0.8240810544700561,0.7160500672309503,0.8622704393523718,0.7613148744252097,0.8176853653546605,0.38692308835257466,0.8565145458721983,0.3296272663695001,0.20187577222294817,0.4726334933589149,0.4726334933589149,0.3519419274545526,0.3696516307010299,0.7197009203143176,0.8494876756944388
Effective Federal Funds Rate,-0.6659286357700923,1.0,0.6943908290306395,0.9661073690359403,0.9960751336678088,-0.20224190617160764,-0.22137475609045157,-0.1322817533589615,-0.4875315185092698,0.9984905403744553,0.49703834379893874,-0.15015534135754396,0.15687897234607628,0.6188198979197653,0.1360980344354006,0.3727349697404813,0.4471192845550844,0.20687506235765216,-0.15483404495888572,0.003574914782636216,0.031045312348831015,0.19550039363966074,0.009496970195952258,-0.01325557555410071,0.3632252097060915,-0.062494450263044996,0.035797662847006896,-0.2629474132743601,0.4454381111886337,0.0345113781672593,0.31989490350676775,0.06755629168208366,-0.4766970758372817,-0.4526746822185587,0.31274259171217406,0.06985434371002527,-0.46161551021817354,0.35011005002226064,0.07280587264270574,0.017708398192059584,-0.40335379962186724,0.5501675309323176,-0.4785219733934491,-0.360984998764976,0.4222974848645063,-0.3007101869422085,0.25645263853548106,0.1858725281467666,0.18536808602542965,0.20489958692099358,0.22660390792283214,0.27158918496392004,-0.40132230189069157,0.017221790027692387,0.006665128090274061,0.04371855670358751,0.08665946996476796,0.12792033752141302,0.7793108083661671,0.22497329547796752,0.3688504370038558,-0.1111468658828217,-0.42994995828532645,-0.5465347642084222,0.008515083829096558,0.1667427231200395,0.012946754026800423,0.01870012007658469,-0.3788700175563243,0.170920837020782,0.012083045348901785,-0.4003882364074459,0.23001473614697052,0.00139537533787123,-0.20884498199922602,0.34597572665288107,-0.49587757719465114,0.13742280476366217,-0.13325757669175306,-0.16162447051038673,0.023718347305623187,-0.03451143842450601,0.5416155476551523,-0.11359568914173229,0.13898857418801716,0.602048082484356,-0.24410949840748677,-0.3610084244681902,0.04237242592266621,0.2397770383978104,0.21044744891467743,0.0037777236090001582,0.3345927547570865,0.06665991231443619,-0.05700338317515033,-0.0067591371353853185,0.29431733652277403,0.34853160326065563,-0.0015353547202092916,0.176544656689652,0.20796545420550203,0.14062899080404712,0.1976944229569567,0.22784427471472815,0.13670397442923596,0.5626525501621141,0.3056999948767286,-0.3467266127617453,-0.5823426263768596,0.01864402501530161,0.20168813638288255,0.006052776745333093,0.33522047977384817,0.21083620367063774,0.41753011969494547,0.18864906866447273,0.17435208327581292,-0.5828597451816494,-0.31710820277132606,-0.42290952739840326,-0.03023884462649701,0.06012776880076752,0.13623399966452723,0.5972573724326881,-0.15220037558591093,0.04245410297034847,0.3418898890358897,0.039950428537299625,0.036076517242245996,0.04581865805272797,0.2492153991885919,0.25029356117283563,0.29393722416274265,0.2493323442493089,0.35324296405105454,-0.16660608221576728,-0.39207936865022797,-0.4824214556127951,0.3443067137077972,0.038305616353963595,-0.3937577624751075,-0.11195960884059551,-0.011626755604521552,-0.4338105828635187,0.0042703495760359825,-0.06148610687311677,-0.489711735531734,0.05063358133082015,0.14642125419929763,0.012468267326169522,0.18183201281805414,-0.40819978025428477,0.24277656407322343,0.9273993118121973,0.5179144718219719,0.04717492635062711,-0.022253594828091666,-0.027341927565086292,-0.04852250426009887,0.0037445963980743623,-0.07290947918855649,-0.05575093748372317,0.18741957560170555,0.6194836347058335,0.01677892997808118,0.603182942140481,0.45396135409601773,0.37724587253894765,-0.07483660534205064,0.12568566146105456,-0.597847853273254,-0.5666348486387683,-0.5416933299997716,-0.13519248043963147,-0.24846293065345837,-0.48460222839821515,-0.4747544171986499,0.1305952524389541,-0.46430272023979374,-0.304300380222177,0.22817421275525412,-0.30985006492293504,0.10266077702755354,-0.37670447918138056,0.29139651659718246,-0.5268637901910015,-0.20279433627046625,-0.46075256192936626,-0.17116358891721137,0.17659429168514967,-0.31060849941267865,-0.4873446710192067,-0.3506481522520414,0.5121694821372887,0.36889311045101236,0.40944051387604996,-0.4998381604074524,-0.1855513273741134,0.1444716873151016,-0.28713208555157926,-0.45829991350430666,-0.20811643434320323,0.35878222665041176,0.09158281579950593,-0.34778445564774135,-0.22613853280415508,-0.2736341034845392,-0.11483976154337439,-0.40106270813584316,0.06462748637170415,0.09541929261542423,0.2727593304960295,-0.4529008121345905,-0.06069101226324852,-0.302414232099901,0.49782723832060904,0.3722924801016002,-0.2977441490881942,0.07360198819680396,-0.09610018230927833,0.1546048485138165,0.6117312299279246,-0.5414303622885145,0.028103231062520353,-0.04334893471507644,-0.1898532158848468,0.0955744089160672,-0.15866259624187604,0.5985503984329071,0.13598723686551661,0.15283046119270066,-0.20439687632213457,0.02658211880650518,-0.7437260179491524,0.1612890566969758,-0.3684395315187756,-0.17563944947780935,-0.17563982980806564,0.587811526011814,-0.6450942948313287,-0.5585315113703063,0.5339990773146635,0.5436548768196363,-0.34339253371186723,-0.6888913265395106,-0.8567283788469408,-0.4507299392030849,-0.34288925254093894,-0.5168229204766693,-0.3279884537914266,-0.12534987628178837,-0.20978685361938182,-0.20978685361938182,0.015237335956773387,-0.2576245980940246,-0.3325248521249001,-0.4858638807426455
Government Bond 10Y,-0.8713745903720986,0.6943908290306395,1.0,0.7067199927063531,0.672448068006693,-0.7001050577844811,-0.4363662485159685,-0.6322909707001247,-0.10692121989835283,0.6872129222158072,-0.030980542766604117,-0.19584934046873445,0.12531451636754037,0.2993013614637026,0.030737034210323793,0.09104937879765847,0.6224551354758174,-0.4061702624753502,-0.34809140889176743,-0.29867043183927483,0.047799847176824097,-0.045765444835750776,0.059538950512218726,-0.004108426772820957,0.6629968996215759,-0.2098757614751704,0.03587653576195196,-0.7555864650432457,0.3105775252554522,-0.24660958244732287,-0.09486835764541597,-0.08654485431673098,-0.8533288222237643,-0.8579999602271756,0.019656836788594766,-0.046597033074864465,-0.8583924641659808,0.11520871674896477,-0.03377244535565529,0.2581222831227367,-0.8371326437521323,0.0583283934258713,-0.8549254086173043,-0.5131228859876655,0.061534048596803406,-0.7777617844696949,0.013818033986681891,0.11464285339617435,0.13155521420607028,0.13508644464554503,0.11516026005523951,0.13460588625843564,-0.8332747063374178,0.011441931565673913,-0.001836738511695824,0.014004983121081655,-0.2377830842735778,-0.359568934345267,0.7334195855764682,0.28749100740581063,-0.024993540632849053,-0.06548223102356567,-0.6770357113329301,-0.5462429086387224,-0.0029699483445066784,0.1936310268232339,0.013842555761300808,0.011840317753073334,-0.6778457090490148,-0.0023779268618780726,0.41914603307149273,0.1257626436577371,-0.35550170089133176,0.21190911977243612,0.32596971472025527,0.4953443898037767,-0.8796821312387557,0.23755568021231005,-0.4768950923557124,-0.5273844448118175,-0.42827964806611024,-0.5839607412587877,0.025718776894440933,-0.11990535677061703,-0.4325172605530741,0.157596868968833,-0.6052495075104576,-0.20837137558498434,0.041101627225623924,0.2923391187081368,0.19361456013856823,0.0677870993932426,0.22823786251717273,-0.006091966114504,-0.19723987831566722,-0.538815458932565,-0.28729447228938343,-0.22588108435843043,-0.5331553892909686,0.06756309343252094,0.06913604412522129,0.15071058146289373,0.16466397154391632,0.19832587874674543,0.12481096069944006,0.8872663173546718,-0.341153794730284,-0.8288074552172315,-0.033950128579101305,0.007898490012729027,0.149608656579204,0.0434155947570999,0.6290806534612177,-0.1699859769019024,-0.007849498315315012,0.23886141866385557,0.28492064948796614,-0.8730403081285484,-0.658417268754112,-0.8436831626158305,-0.5150103664901134,-0.51460073483633,0.1313348874086712,0.1214315465195901,-0.1979676731496045,-0.26156124981468926,-0.16294937133027423,0.0709747383613909,0.02934100509098596,0.0810453671508186,0.13129465894254552,0.29513594564158585,0.3091800210628773,0.14390070703893126,0.36191849958787864,-0.6374905823259723,-0.027946090749518405,-0.8569705839106867,0.23113702892003882,-0.009248836493574287,-0.2706681485936538,-0.10918717909260407,-0.05610899682139223,-0.7026224911955793,-0.010360929821482782,-0.13615440303045187,-0.491899182588568,-0.2971196569018962,-0.10808968758936421,-0.12586136597997832,0.10438052881319432,-0.846355081244163,0.2480241315765709,0.4889115231534978,-0.031283940646783207,-0.036583815056204824,-0.07039391860377037,-0.07688903305301521,-0.09269798610161253,-0.1212500625952621,-0.12889637214882285,-0.07439113945527268,0.0630721021895206,0.2450027949322797,-0.5506448852179727,0.4154647195084624,0.8228987109259949,-0.068039544596032,0.030479578865645833,0.3319411816287376,-0.16056220602047314,-0.1971765108369624,-0.1502768991713563,-0.1877514540026331,-0.22154980652152825,-0.8714756037144058,-0.8610096868703812,0.07212656722744358,-0.05022433985719641,0.3558801155446421,0.11941067082928085,-0.7597199649487226,-0.033826781792197586,-0.7621931919564439,-0.28224266648207386,-0.21610003976431635,0.33821879632325547,-0.7829101256971429,-0.7258382311886272,-0.06459530853487808,-0.533906191902952,-0.8696895849822048,-0.6891594656234468,0.11278574468472463,0.39018141622104996,-0.07568543851808458,-0.8690950277542081,-0.4205556147229185,0.07202978644647393,-0.7638918438371437,-0.8557039446405454,-0.02411964079086943,-0.2514694094425417,-0.43534891375880447,-0.24918740360859437,-0.6460371482928221,-0.757966179455729,-0.6166065335720378,-0.8011317578702365,0.09490320552201886,0.08925518306683558,0.2268758076441981,-0.58987477229341,-0.6553819487532035,-0.7689432469691069,0.6170761149837423,0.7893609500136713,-0.7842874534704622,-0.35514205702088836,-0.1980566658133944,0.07963703305193044,0.18116618251266106,-0.8791233059947766,0.04249385348611341,-0.36705357113853937,-0.5515374005198381,-0.11463370647691375,-0.6528825707648084,0.9165313317012362,0.6221819314363121,0.5161636567697502,-0.4425878239515603,-0.5106837408494066,-0.6654285455949703,0.03503682954088706,-0.8124263042343911,-0.6968744293380135,-0.696874496422542,0.6023512109769491,-0.9125869062519386,-0.6027283329039275,0.5800014528680244,0.8723613292280891,-0.80311330686502,-0.6915525074468255,-0.7166932879494713,-0.8340295563932407,-0.5651192507511025,-0.8817889044310654,-0.457968130819243,-0.24348396394263344,-0.36679589352431946,-0.36679589352431946,-0.4604072200072923,-0.5543156265059171,-0.6871411035226734,-0.8727408332670712
Interbank Rate,-0.7263489153732374,0.9661073690359403,0.7067199927063531,1.0,0.9733304146369922,-0.2766887844526944,-0.26300110699050633,-0.20182858730595948,-0.4648494357606671,0.973009673584176,0.41448654836285387,-0.25250249385283036,0.0026270607913490974,0.5388116074203634,0.1802500429299737,0.26925304935343,0.40666367129682074,0.13994931496672883,-0.2841153613574157,-0.14360202603537703,-0.05499493415879252,0.11246797677833274,-0.0893032109822292,-0.12382870819240453,0.3978036898244803,0.047033533491562106,-0.06227676850548653,-0.310459688547461,0.29549762286974696,-0.0675190040141074,0.19945395468277438,-0.011046788313689809,-0.5218587844034328,-0.49862492090102967,0.3083799169138197,0.008103400748923061,-0.5095695445334619,0.29197809607497044,-0.03689328885853874,0.07604459764263598,-0.43911533544891923,0.6197874908955864,-0.5229753965278279,-0.436414552856693,0.510662752417383,-0.3596546857993643,0.11691169307428263,0.021648612219043864,0.032933014940568536,0.08075170396432028,0.08754910986317076,0.1353530462978496,-0.4449555336583,-0.09769451210138368,-0.1150244981715002,-0.11840173016588457,0.022807534910337643,0.09338447452482448,0.8027795344198836,0.18070575270125736,0.267518323547146,-0.15555253696607407,-0.489278094366064,-0.5895187470493818,-0.1355323624403711,0.12012795473572685,-0.13472383405405453,-0.15504397030353567,-0.38652710168192,0.2919819543539875,-0.012279354289428399,-0.37948974696457344,0.20416022813815388,-0.031067780891220795,-0.1563699704289833,0.3245933014517438,-0.5520863758166956,0.10049453972739748,-0.19067662036700392,-0.26775355672519385,-0.10054070332061336,-0.0874773563401517,0.4634762265396719,-0.18873467230092542,0.08616204871665138,0.5233860101718331,-0.30786049494101064,-0.3840540358364902,-0.1230832277741323,0.19424714217944888,0.07450670208039757,-0.08132535761130945,0.31854361708946893,-0.07318987665542273,7.339638575285055e-05,-0.07996320882915868,0.22759081565102052,0.2778052890825079,-0.07443802798047439,0.027484527167527216,0.06355243211919137,-0.011260726265141525,0.05568039642009588,0.12377471980968255,-0.01023036913259574,0.6273631818537897,0.21184375564434396,-0.35078536022604134,-0.6216897806960976,-0.08758153303862816,0.05562400758619289,-0.09203258019784251,0.3466331824759411,0.09972057302654377,0.2944098560971301,0.1782146068350304,0.13923126628046265,-0.6421693136033161,-0.3684902142747608,-0.47285668111319235,-0.11925056163156905,0.006268762596678582,0.05684297468276741,0.5305292533199224,-0.19363822410502524,-0.0471905196228378,0.24014136388834384,-0.031136604928918146,-0.07710528259454592,-0.02452909460821969,0.08675287059716436,0.09252750741576758,0.14650963667251055,0.1817721457376686,0.20944716919298167,-0.2162581034222829,-0.4252997816665429,-0.5286164075806049,0.3084530245009166,-0.04035788294500213,-0.4291536085659151,-0.1387234490393905,-0.013719519696403235,-0.4267258648134869,-0.06941626132655504,-0.22660857344551497,-0.5984262931348647,-0.09424279456940142,-0.01464296025738608,-0.14209427886257056,0.07137434771990273,-0.42560042574097295,0.22187857172600473,0.925881830416281,0.5127776789100267,-0.07225016919278104,-0.10867874559749723,-0.09204099424810254,-0.12727720304594148,-0.12309723747905897,-0.25047462534690046,-0.22495928496636755,0.06436210511123415,0.6785920396865157,-0.04205385041599923,0.502783730603379,0.5144433777294418,0.26356219010910564,-0.08936797088713133,0.12354859111372242,-0.5616100660903804,-0.5348367344295908,-0.5093035477462349,-0.21151297954215267,-0.35697553547473443,-0.5284184241045095,-0.5213874403842162,0.0014177903594086946,-0.424639844511631,-0.25861631677475105,0.1301619768608238,-0.36835601251860034,-0.009730289328970318,-0.48189534130493034,0.326240460511872,-0.5167490411783247,-0.14095381797688064,-0.5197867832372967,-0.21102451541160017,0.27709941715892905,-0.28078155452721154,-0.5367885054323636,-0.34039444681065445,0.4359153490568989,0.3021076875860675,0.342618070992152,-0.5372435079939896,-0.2904011837411181,0.02656532540505348,-0.3481060025869641,-0.5030226418277606,-0.23876223632052634,0.32504370112952014,0.011577717991386753,-0.3104450320699699,-0.25397408684536876,-0.32988007489602605,-0.1736087642038471,-0.4630235085145626,-0.04173045206568574,-0.008019172711263445,0.26464410547453454,-0.4457951125509586,-0.1194310469141125,-0.3640324597769524,0.5424941740482201,0.4318586201351007,-0.3153996340696589,0.0018295448940311271,-0.08269909707691825,0.0026120491276332048,0.5684601330129606,-0.6022381895138259,-0.050045907193800615,-0.1846642403528538,-0.2514606217514884,0.09213628137123313,-0.17707196812009482,0.6388935561820003,0.17129599576972068,0.19563359033685068,-0.26219678722461814,-0.03021308971725003,-0.7687696381222796,0.06723720789156115,-0.41883239542881,-0.22705162106649104,-0.22705193128000342,0.6056915580895084,-0.7066415805689552,-0.5586172116270429,0.5863333947854005,0.6028399063136157,-0.3992326738844431,-0.7052909616344103,-0.8594595270332451,-0.4960423463609006,-0.39011271554040394,-0.5652535469076685,-0.3448603615860328,-0.03561777178057009,-0.25296873369800066,-0.25296873369800066,-0.08275456804506595,-0.30266293356874835,-0.4123919930817417,-0.537931189338428
